geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
37554,-22.22508693,-45.92335256,pouso alegre,MG
37555,-22.21533082,-45.91247616,pouso alegre,MG
37556,-22.20916035,-45.85514365,pouso alegre,MG
37557,-22.24243397,-45.94228025,pouso alegre,MG
37558,-22.24854449,-45.93559354,pouso alegre,MG
37559,-22.18603685,-46.06310882,ipuiuna,MG
37560,-22.26869638,-45.91714779,pouso alegre,MG
37561,-22.26655682,-45.91635661,pouso alegre,MG
37563,-22.36975412,-46.09674373,tocos do moji,MG
37564,-22.26258413,-46.17112394,borda da mata,MG
37566,-22.03807055,-45.9550999,espirito santo do dourado,MG
37567,-22.16152026,-45.76079645,sao sebastiao da bela vista,MG
37568,-21.93397303,-45.92414373,sao joao da mata,MG
37570,-22.27848531,-46.37130155,ouro fino,MG
37572,-20.59093369,-44.63699358,crisolia,MG
37576,-22.31946024,-46.32590955,inconfidentes,MG
37578,-22.4426542,-46.34877575,bueno brandao,MG
37580,-22.4302179,-46.57340513,monte siao,MG
37582,-21.8798941,-45.85647969,careacu,MG
37584,-21.86540419,-45.6508235,congonhal,MG
37586,-22.15958698,-46.17545465,senador jose bento,MG
37588,-21.93431339,-46.12633687,ipuiuna,MG
37589,-21.09488085,-45.83197557,silvianopolis,MG
37590,-22.28814666,-46.61190091,jacutinga,MG
37596,-22.20122849,-46.61545667,albertina,MG
37600,-22.61187391,-46.05815657,cambui,MG
37605,-22.63116246,-46.01925452,corrego do bom jesus,MG
37610,-22.47005243,-46.14709173,bom repouso,MG
37615,-22.58724456,-46.1770973,senador amaral,MG
37620,-22.61384923,-46.3625579,munhoz,MG
37630,-22.74325071,-46.37379653,toledo,MG
37640,-22.85547822,-46.31950127,extrema,MG
37650,-22.75549974,-46.14001333,camanducaia,MG
37652,-22.70741012,-46.03526216,sao mateus de minas,MG
37653,-22.86017401,-46.03257025,monte verde,MG
37655,-22.76838539,-46.22257084,itapeva,MG
37660,-22.55153371,-45.77857278,paraisopolis,MG
37670,-22.55044093,-45.92132029,consolacao,MG
37680,-22.65968826,-45.85458813,gonçalves,MG
37690,-22.75024157,-45.74792117,sapucai-mirim,MG
37701,-21.78913132,-46.56757074,pocos de caldas,MG
37702,-21.78756663,-46.53920694,pocos de caldas,MG
37703,-21.79028145,-46.53761539,poços de caldas,MG
37704,-21.79283891,-46.56736518,pocos de caldas,MG
37705,-21.80738445,-46.54404589,pocos de caldas,MG
37706,-21.83041023,-46.54939079,pocos de caldas,MG
37709,-21.80027437,-46.51558027,pocos de caldas,MG
37710,-21.80697565,-46.50999728,pocos de caldas,MG
37713,-21.83204786,-46.55914154,poços de caldas,MG
37714,-21.79888438,-46.60093274,pocos de caldas,MG
37716,-21.79593357,-46.5901957,pocos de caldas,MG
37718,-21.8812904,-46.616255,pocos de caldas,MG
37720,-21.64800233,-46.39978614,botelhos,MG
37723,-21.59547343,-46.31949486,são gonçalo de botelhos,MG
37725,-21.6381773,-46.51674992,palmeiral,MG
37730,-21.7111112,-46.24660902,campestre,MG
37740,-21.73012542,-46.3864678,bandeira do sul,MG
37750,-21.68040895,-45.92052993,machado,MG
37757,-21.7801509,-45.9674677,poco fundo,MG
37760,-21.77850221,-45.84282543,carvalhopolis,MG
37775,-22.04999744,-46.32910726,santa rita de caldas,MG
37780,-21.91385285,-46.39241188,caldas,MG
37785,-23.48969958,-46.6374257,santana de caldas,MG
37790,-22.0633684,-46.4405686,ibitiúra de minas,MG
37795,-22.07047143,-46.57354819,andradas,MG
37800,-21.30595837,-46.71407789,guaxupé,MG
37805,-21.25299379,-46.57896485,juruaia,MG
37810,-21.3019692,-46.79344314,guaranesia,MG
37815,-19.32172489,-48.92200811,santa cruz do prata,MG
37820,-21.36413275,-46.93989548,arceburgo,MG
37855,-21.12674443,-46.6271622,sao pedro da uniao,MG
37860,-21.11141078,-46.42056269,nova resende,MG
37865,-21.01118409,-46.40166193,petunia,MG
37880,-21.47382328,-46.3960917,cabo verde,MG
37890,-21.36898149,-46.52315656,muzambinho,MG
37900,-20.71963821,-46.60484853,passos,MG
37901,-20.73584717,-46.59906912,passos,MG
37902,-20.7292842,-46.61383651,passos,MG
37903,-20.71489298,-46.62774341,passos,MG
37904,-20.70913131,-46.61791635,passos,MG
37905,-20.85617953,-46.72015906,fortaleza de minas,MG
37910,-20.35314673,-46.84294116,delfinopolis,MG
37920,-20.55443915,-46.54819356,sao joao batista do gloria,MG
37922,-20.32963527,-46.37111347,vargem bonita,MG
37925,-20.46910717,-45.96079974,piumhii,MG
37926,-20.29034473,-45.90136381,doresopolis,MG
37927,-20.34574364,-46.48387673,são josé do barreiro,MG
37928,-20.24055665,-46.3820971,sao roque de minas,MG
37930,-20.61655652,-46.04625014,capitolio,MG
37940,-20.85866999,-46.386896,alpinopolis,MG
37945,-20.71552958,-46.31660005,sao jose da barra,MG
37948,-21.01814216,-46.51865562,bom jesus da penha,MG
37950,-20.91395197,-46.98629619,sao sebastiao do paraiso,MG
37952,-20.91576449,-47.15619833,guardinha,MG
37955,-21.0815934,-47.04452788,itamogi,MG
37958,-21.18705403,-46.97622613,monte santo de minas,MG
37960,-20.78063813,-47.09861711,são tomás de aquino,MG
37965,-21.01817464,-46.74320896,jacui,MG
37968,-21.01108619,-46.81173308,monte santo de minas,MG
37970,-20.74438717,-46.86121275,pratapolis,MG
37973,-20.84085889,-46.79900585,itamogi,MG
37975,-20.74428837,-46.75138057,itau de minas,MG
37980,-20.5829307,-46.92213564,cássia,MG
37990,-20.46391948,-47.12569004,ibiraci,MG
37993,-20.6210998,-47.05516574,capetinga,MG
37997,-20.40154677,-47.28560867,claraval,MG
38010,-19.74843313,-47.93624451,uberaba,MG
38015,-19.74791988,-47.92617493,uberaba,MG
38017,-19.74019854,-47.92479299,uberaba,MG
38020,-19.76068932,-47.94687146,uberaba,MG
38022,-19.760189,-47.93914526,uberaba,MG
38025,-19.75685349,-47.93017267,uberaba,MG
38026,-19.76170658,-47.92110325,uberaba,MG
38030,-19.76755207,-47.93300586,uberaba,MG
38031,-19.77245797,-47.92897762,uberaba,MG
38035,-19.76290635,-47.90068954,uberaba,MG
38036,-19.76842279,-47.91413426,uberaba,MG
38037,-19.77997184,-47.91360519,uberaba,MG
38038,-19.77798225,-47.8939703,uberaba,MG
38040,-19.78642172,-47.93772688,uberaba,MG
38041,-19.78316902,-47.92170329,uberaba,MG
38045,-19.77404673,-47.95526529,uberaba,MG
38046,-19.7737698,-47.99663564,uberaba,MG
38048,-19.7701787,-47.94484638,uberaba,MG
38050,-19.75831267,-47.95552461,uberaba,MG
38051,-19.75761831,-47.98336859,uberaba,MG
38055,-19.75088672,-47.96849457,uberaba,MG
38056,-19.73507434,-47.98704222,uberaba,MG
38057,-19.73714472,-47.96592286,uberaba,MG
38060,-19.74554586,-47.94508588,uberaba,MG
38061,-19.74425585,-47.95533934,uberaba,MG
38064,-19.70723047,-47.96818423,uberaba,MG
38065,-19.73964597,-47.93555194,uberaba,MG
38066,-19.73425412,-47.94309475,uberaba,MG
38067,-19.72870706,-47.93553366,uberaba,MG
38070,-19.73100527,-47.92291556,uberaba,MG
38071,-19.72367685,-47.91639496,uberaba,MG
38072,-19.73185789,-47.91251887,uberaba,MG
38073,-19.73500514,-47.89334009,uberaba,MG
38080,-19.74246562,-47.91461237,uberaba,MG
38081,-19.75280861,-47.91270375,uberaba,MG
38082,-19.74936681,-47.89826072,uberaba,MG
38106,-19.39110606,-46.72806619,uberaba,MG
38108,-19.97521897,-47.77665869,delta,MG
38110,-20.05779182,-48.10811794,agua comprida,MG
38120,-19.92124047,-48.37549417,conceicao das alagoas,MG
38130,-19.76253703,-48.57469771,campo florido,MG
38140,-19.30682657,-48.92280096,prata,MG
38150,-19.66856809,-48.30939854,veríssimo,MG
38160,-19.33643697,-47.1132218,nova ponte,MG
38170,-19.36065499,-47.28562644,perdizes,MG
38175,-19.31600396,-47.52829293,santa juliana,MG
38178,-19.22838557,-47.46448927,pedrinopolis,MG
38180,-19.58239924,-46.95379572,araxá,MG
38181,-19.5757388,-46.93172776,araxa,MG
38182,-19.60522753,-46.92587491,araxa,MG
38183,-19.59656151,-46.93748848,araxa,MG
38184,-19.60185553,-46.94478152,araxa,MG
38185,-19.92528253,-46.82785202,tapira,MG
38190,-19.87001133,-47.44411448,sacramento,MG
38195,-19.93289473,-47.55206053,conquista,MG
38198,-19.85852755,-47.58341959,guaxima,MG
38200,-20.02737818,-48.93350959,frutal,MG
38205,-18.86706276,-48.26411698,aparecida de minas,MG
38210,-19.90759049,-48.70202971,pirajuba,MG
38220,-20.13797635,-48.70215937,planura,MG
38230,-20.27945499,-49.20255148,fronteira,MG
38240,-19.90102641,-49.36882034,itapagipe,MG
38250,-19.69574912,-49.08330143,comendador gomes,MG
38260,-19.85873813,-49.77217577,são francisco de sales,MG
38270,-19.53430181,-49.50209457,campina verde,MG
38272,-19.56150422,-50.01607331,honorópolis,MG
38280,-19.72936535,-50.19956608,iturama,MG
38282,-19.7029082,-50.41424707,alexandrita,MG
38288,-19.52103401,-50.33423138,uniao de minas,MG
38290,-19.71155629,-50.72142742,carneirinho,MG
38292,-22.41605341,-47.63935949,sao sebastiao do pontal,MG
38294,-19.90515209,-50.72601204,estrela da barra,MG
38295,-19.54562244,-50.58228433,limeira do oeste,MG
38300,-18.97635525,-49.46297456,ituiutaba,MG
38301,-18.95361909,-49.45817584,ituiutaba,MG
38302,-18.96802269,-49.44940588,ituiutaba,MG
38303,-18.98205955,-49.43885286,ituiutaba,MG
38304,-18.98921916,-49.45198716,ituiutaba,MG
38305,-19.00257752,-49.47892992,ituiutaba,MG
38307,-18.97709851,-49.48097274,ituiutaba,MG
38308,-18.9617541,-49.47795098,ituiutaba,MG
38310,-19.21276595,-49.78478439,gurinhata,MG
38320,-18.85162722,-50.14079055,santa vitoria,MG
38325,-19.04329047,-50.48805214,chaveslandia,MG
38328,-19.04039448,-50.49075486,perdilandia,MG
38350,-18.69274061,-49.94357654,ipiaçu,MG
38360,-18.68326386,-49.56993869,capinopolis,MG
38370,-18.53178165,-49.49432302,cachoeira dourada,MG
38380,-18.72350347,-49.1992779,canápolis,MG
38390,-18.58527492,-49.20061955,centralina,MG
38400,-18.91324787,-48.27821224,uberlandia,MG
38401,-18.89161596,-48.28981552,uberlandia,MG
38402,-18.87399822,-48.27413981,uberlandia,MG
38405,-18.89269801,-48.2499399,uberlandia,MG
38406,-18.87582127,-48.23189651,uberlandia,MG
38407,-18.91496729,-48.19387917,uberlandia,MG
38408,-18.9240802,-48.24926719,uberlandia,MG
38409,-18.92805131,-48.21458249,uberlandia,MG
38410,-18.95417487,-48.23791059,uberlandia,MG
38411,-18.94951896,-48.27629001,uberlandia,MG
38412,-18.95023726,-48.30947066,uberlândia,MG
38413,-18.93168966,-48.31505511,uberlandia,MG
38414,-18.92139744,-48.32946334,uberlandia,MG
38415,-18.89705564,-48.32910295,uberlandia,MG
38420,-18.86884737,-48.87974735,monte alegre de minas,MG
38421,-18.9774654,-48.35855082,uberlandia,MG
38425,-18.97601193,-48.27425372,uberlândia,MG
38430,-18.59933844,-48.69412852,tupaciguara,MG
38433,-18.89880063,-48.15751403,uberlandia,MG
38435,-18.43304181,-49.18451093,arapora,MG
38439,-18.94767374,-48.1759117,tapuirama,MG
38440,-18.65264443,-48.19223548,araguari,MG
38441,-18.65704801,-48.20933348,araguari,MG
38442,-18.64509949,-48.20499335,araguari,MG
38443,-18.63482479,-48.20473048,araguari,MG
38444,-18.63091752,-48.18952482,araguari,MG
38445,-18.64220138,-48.1780146,araguari,MG
38446,-18.66100251,-48.18097918,araguari,MG
38447,-18.66078225,-48.18960919,araguari,MG
38455,-18.53401305,-48.19629512,amanhece,MG
38460,-18.60531231,-47.8833709,cascalho rico,MG
38465,-18.43362551,-49.18567171,arapora,MG
38470,-18.49729038,-47.72293167,grupiara,MG
38475,-18.8688509,-48.87854659,monte alegre de minas,MG
38480,-18.59684456,-48.69760299,tupaciguara,MG
38490,-19.03675438,-47.91834736,indianópolis,MG
38500,-18.73255319,-47.49636762,monte carmelo,MG
38510,-18.98605466,-47.46325105,irai de minas,MG
38520,-18.88495648,-47.58586357,romaria,MG
38525,-18.74128289,-47.70192478,estrela do sul,MG
38530,-18.43493861,-47.60812036,douradoquara,MG
38540,-18.47447649,-47.40783653,abadia dos dourados,MG
38550,-18.47627422,-47.19682129,coromandel,MG
38570,-17.76931776,-47.09820111,guarda-mor,MG
38600,-17.22417902,-46.87426463,paracatu,MG
38602,-17.22562067,-46.88239989,paracatu,MG
38603,-17.23341553,-46.87934564,paracatu,MG
38606,-18.12983715,-46.17089271,paracatu,MG
38607,-17.22521009,-46.85559478,paracatu,MG
38610,-16.36381396,-46.89530823,unai,MG
38625,-16.05566818,-47.14365236,cabeceira grande,MG
38630,-16.05971865,-46.25528196,uruana de minas,MG
38640,-16.23017177,-45.99141726,riachinho,MG
38649,-15.97268737,-45.09582683,urucuia,MG
38650,-16.56252767,-45.99863587,bonfinopolis de minas,MG
38654,-16.65186328,-46.26928032,dom bosco,MG
38658,-16.50959412,-46.49188575,natalandia,MG
38660,-15.62721446,-46.42632889,buritis,MG
38665,-15.21424949,-46.81573875,serra bonita,MG
38680,-15.92035068,-46.10773503,arinos,MG
38689,-15.3000722,-45.6260073,chapada gaucha,MG
38690,-14.95721675,-46.22981524,formoso,MG
38700,-18.59514103,-46.51867937,patos de minas,MG
38701,-18.57640751,-46.52598592,patos de minas,MG
38702,-18.57194907,-46.51614831,patos de minas,MG
38703,-18.57686674,-46.49477072,patos de minas,MG
38705,-18.5950289,-46.50050758,patos de minas,MG
38706,-18.61964762,-46.50544981,patos de minas,MG
38711,-18.83307667,-46.59479541,santana de patos,MG
38717,-19.17398786,-45.41834444,pilar,MG
38720,-18.77618044,-46.40421725,lagoa formosa,MG
38730,-18.84499472,-46.79528213,guimarânia,MG
38735,-18.95333413,-46.67378429,cruzeiro da fortaleza,MG
38738,-21.85133943,-50.71456122,cruzeiro da fortaleza,MG
38740,-18.94707355,-46.99146765,patrocinio,MG
38741,-18.96755205,-47.00069241,patrocinio,MG
38742,-18.93687405,-47.00168812,patrocinio,MG
38743,-18.92845318,-47.00035903,patrocínio,MG
38744,-18.93575917,-46.98670616,patrocinio,MG
38745,-18.92558726,-46.96674524,patrocinio,MG
38747,-18.94243154,-46.98521143,patrocinio,MG
38748,-18.96099525,-46.99225148,patrocinio,MG
38749,-18.83912727,-46.94672164,sao joao da serra negra,MG
38750,-18.41249436,-46.41696,presidente olegario,MG
38755,-17.839036,-46.51824251,lagoa grande,MG
38760,-19.1112383,-46.68169552,serra do salitre,MG
38770,-17.73200537,-46.16588731,joao pinheiro,MG
38772,-17.59544427,-45.8898464,olhos d'agua do oeste,MG
38773,-17.39778966,-45.83314769,canabrava,MG
38775,-17.64147689,-45.82607815,joao pinheiro,MG
38776,-17.20540541,-47.80184066,luizlandia do oeste,MG
38779,-17.00502701,-46.00616466,brasilandia de minas,MG
38780,-17.98723715,-46.90380757,vazante,MG
38785,-18.1694484,-46.79841451,lagamar,MG
38790,-18.32507094,-45.79969793,sao goncalo do abaete,MG
38794,-18.38328231,-46.03463734,varjão de minas,MG
38800,-19.31786916,-46.05225401,sao gotardo,MG
38803,-19.36606114,-46.12142274,guarda dos ferreiros,MG
38805,-19.63457463,-45.95093279,santa rosa da serra,MG
38810,-19.19942371,-46.24321897,rio paranaiba,MG
38819,-19.67698928,-51.18893748,rio paranaiba,MG
38840,-18.99834542,-46.30935828,carmo do paranaiba,MG
38845,-18.85984656,-46.08601653,quintinos,MG
38860,-19.03641624,-46.15225105,arapua,MG
38870,-19.22229992,-45.96985524,matutina,MG
38880,-18.98590906,-45.95200911,tiros,MG
38900,-20.01516132,-45.97684756,bambui,MG
38910,-20.17220887,-45.71208159,iguatama,MG
38930,-19.99663124,-46.21976154,medeiros,MG
38950,-19.51503918,-46.56160824,ibia,MG
38960,-19.75193674,-46.38364818,pratinha,MG
38970,-19.69675757,-46.16985513,campos altos,MG
38980,-19.8887919,-46.02071324,tapirai,MG
38990,-19.82452944,-45.90600533,corrego danta,MG
39100,-18.24034794,-43.60050786,diamantina,MG
39110,-18.08843511,-43.74227172,sao joao da chapada,MG
39112,-17.81132756,-43.4217273,senador mourao,MG
39113,-17.69660994,-43.3317808,desembargador otoni,MG
39120,-18.47081367,-43.76101365,gouveia,MG
39130,-18.44727257,-43.65887137,datas,MG
39135,-18.61891522,-43.57392768,presidente kubitschek,MG
39140,-18.73744918,-43.37349462,alvorada de minas,MG
39150,-18.59836377,-43.38864461,serro,MG
39153,-18.41947377,-43.49541874,sao goncalo do rio das pedras,MG
39155,-18.47227263,-43.49692788,milho verde,MG
39160,-18.46289862,-43.30260666,santo antonio do itambe,MG
39165,-18.36254675,-43.17113698,serra azul de minas,MG
39170,-18.29387413,-43.00999621,rio vermelho,MG
39175,-21.35867651,-46.15054264,pedra menina,MG
39180,-18.0786794,-43.24697608,felício dos santos,MG
39185,-18.00378389,-43.3781259,sao goncalo do rio preto,MG
39188,-18.07186356,-43.47344026,couto de magalhaes de minas,MG
39190,-17.94862606,-43.22280024,senador modestino goncalves,MG
39200,-18.36578662,-44.45440193,corinto,MG
39205,-18.2081637,-45.22649667,tres marias,MG
39207,-18.25623,-45.06662,andrequice,MG
39210,-18.29686428,-44.22117019,santo hipolito,MG
39215,-18.32288326,-44.11810682,monjolos,MG
39219,-18.10884499,-44.26236843,augusto de lima,MG
39220,-18.1074725,-44.25980941,augusto de lima,MG
39230,-17.87467164,-44.17043728,buenópolis,MG
39237,-18.84451066,-44.86189781,felixlandia,MG
39238,-18.7112836,-45.15352142,felixlandia,MG
39240,-17.75809923,-44.16970606,joaquim felicio,MG
39243,-18.73190324,-44.36179467,inimutaba,MG
39245,-18.63762483,-44.05928097,presidente juscelino,MG
39248,-18.54301159,-44.60180935,morro da garca,MG
39250,-17.87045821,-44.60302746,lassance,MG
39260,-17.59807079,-44.74865349,varzea da palma,MG
39265,-19.86403177,-43.90641396,guaicui,MG
39270,-17.3408454,-44.93353414,pirapora,MG
39280,-17.36455568,-44.98464724,buritizeiro,MG
39290,-16.36619283,-45.07195303,sao romao,MG
39295,-16.94543324,-45.32339299,santa fe de minas,MG
39300,-15.9676072,-44.86176495,sao francisco,MG
39314,-15.31379115,-45.60962496,chapada gaucha,MG
39315,-16.12493569,-45.7407533,urucuia,MG
39317,-16.05307553,-45.14608784,pintopolis,MG
39318,-16.21519086,-44.90815185,icaraí de minas,MG
39320,-16.2898244,-44.78276817,ubai,MG
39325,-16.37489444,-45.01540335,bentópolis de minas,MG
39328,-16.6313387,-45.06422384,ponto chique,MG
39330,-16.21570643,-44.43394445,brasilia de minas,MG
39335,-15.99427172,-44.27738887,japonvar,MG
39336,-16.12097739,-44.58449305,luislândia,MG
39338,-16.50572829,-44.8116778,campo azul,MG
39340,-16.66033457,-44.34611615,coracao de jesus,MG
39344,-16.49865236,-44.26094481,luiz pires de minas,MG
39347,-16.4081329,-44.21771746,alvacao,MG
39350,-16.86254235,-44.88230094,ibiai,MG
39355,-16.8524875,-44.34732065,sao joao da lagoa,MG
39360,-16.98589935,-44.58980991,lagoa dos patos,MG
39363,-17.28499068,-43.94993245,engenheiro navarro,MG
39365,-16.5341439,-44.53053106,sao joao do pacui,MG
39370,-17.2287864,-44.4325204,jequitai,MG
39373,-16.25391576,-44.16432664,mirabela,MG
39378,-16.86498107,-44.06830281,patis,MG
39380,-17.04383628,-44.20608419,claro dos pocoes,MG
39385,-19.26384112,-45.24696004,vista alegre,MG
39387,-17.31334615,-44.23241696,francisco dumont,MG
39390,-17.11521217,-43.81287036,bocaiuva,MG
39397,-17.01367456,-43.67085608,guaraciama,MG
39398,-17.40160386,-43.57100545,olhos-d agua,MG
39400,-16.7219761,-43.86291364,montes claros,MG
39401,-16.72463312,-43.87247844,montes claros,MG
39402,-16.74032366,-43.84816627,montes claros,MG
39403,-16.75272521,-43.8718243,montes claros,MG
39404,-16.70290379,-43.83173842,montes claros,MG
39405,-16.70534849,-43.84589064,montes claros,MG
39406,-16.72222885,-43.83086103,montes claros,MG
39407,-16.73553867,-43.85947489,montes claros,MG
39408,-16.72757341,-43.88612955,montes claros,MG
39414,-20.92610017,-45.18822022,nova esperanca,MG
39416,-16.45149,-43.82176,vila nova de minas,MG
39417,-17.28546138,-43.95026443,engenheiro navarro,MG
39425,-16.08035837,-44.08046043,patis,MG
39430,-15.9338099,-44.00241609,são joão da ponte,MG
39437,-15.90154635,-44.30109216,lontra,MG
39440,-15.80776558,-43.30926775,janauba,MG
39442,-15.80139862,-43.31032547,janaúba,MG
39445,-15.84526102,-43.33364776,janauba,MG
39447,-15.82108286,-43.3000511,janaúba,MG
39450,-15.70337638,-44.02266877,varzelandia,MG
39455,-15.65894893,-44.15802205,ibiracatu,MG
39458,-15.59115194,-43.61018435,verdelandia,MG
39460,-14.75363866,-43.93965472,manga,MG
39465,-14.74908471,-44.41043684,miravania,MG
39467,-14.29710419,-44.16764169,juvenilia,MG
39470,-15.0966206,-44.10259566,itacarambi,MG
39472,-16.54343052,-43.74625377,capitao eneas,MG
39473,-16.04144176,-43.5541711,cacarema,MG
39475,-14.88167849,-44.08692784,sao joao das missoes,MG
39478,-14.85458312,-43.91983651,matias cardoso,MG
39480,-15.48342053,-44.37989416,januaria,MG
39489,-15.29676264,-44.41274124,conego marinho,MG
39490,-15.32333239,-44.75789991,bonito de minas,MG
39492,-15.60561491,-44.38398246,pedras de maria da cruz,MG
39495,-14.41678595,-44.38216216,montalvania,MG
39497,-14.5198155,-44.39484575,sao sebastiao dos pocoes,MG
39500,-15.15258508,-42.87098093,monte azul,MG
39505,-15.08289496,-43.11934977,gameleiras,MG
39508,-15.34079994,-43.67233214,jaiba,MG
39510,-14.92365416,-42.81309249,espinosa,MG
39516,-15.04772533,-42.95198581,mamonas,MG
39517,-15.53158343,-43.06818539,pai pedro,MG
39518,-15.80955459,-42.8713843,serranopolis de minas,MG
39520,-15.74282813,-43.02806964,porteirinha,MG
39523,-15.65488514,-43.06540778,tocandira,MG
39525,-15.80314168,-43.30109867,nova porteirinha,MG
39526,-15.36473822,-42.98034473,catuti,MG
39527,-15.39316055,-42.86084368,mato verde,MG
39529,-16.00340434,-43.04653081,riacho dos machados,MG
39530,-15.61783433,-42.54211547,rio pardo de minas,MG
39535,-15.39826251,-42.30841556,vargem grande do rio pardo,MG
39536,-15.50716027,-42.21358324,indaiabira,MG
39538,-16.2920942,-43.1566294,santo antonio do retiro,MG
39540,-15.31592844,-42.01834163,sao joao do paraiso,MG
39547,-15.17132216,-42.50033605,montezuma,MG
39550,-15.81221525,-42.22709529,taiobeiras,MG
39553,-15.328528,-41.73974,ninheira,MG
39555,-15.62034223,-41.74589224,berizal,MG
39558,-16.11615321,-42.5303298,fruta de leite,MG
39560,-16.16433035,-42.2932535,salinas,MG
39563,-16.08859929,-41.75165574,santa cruz de salinas,MG
39565,-16.40558187,-42.26188344,rubelita,MG
39568,-16.01237566,-42.41555287,novorizonte,MG
39569,-15.91788825,-41.80101318,curral de dentro,MG
39570,-16.51556201,-42.86026572,grão mogol,MG
39573,-16.34720854,-42.53107584,padre carvalho,MG
39575,-16.54498687,-42.51625993,josenopolis,MG
39580,-16.48776405,-43.41749961,francisco sa,MG
39585,-16.24005084,-43.27495486,catuni,MG
39590,-16.84587232,-43.58804521,juramento,MG
39592,-16.85055385,-43.69726387,glaucilandia,MG
39594,-17.05940675,-43.31691184,itacambira,MG
39596,-16.86530871,-42.99565645,botumirim,MG
39597,-0.93317933,-48.27988549,adao colares,MG
39598,-16.71906809,-42.86502743,cristalia,MG
39600,-16.8823388,-42.08993711,aracuai,MG
39602,-17.00799306,-42.07393083,engenheiro schnoor,MG
39610,-16.60751538,-41.77097186,itinga,MG
39615,-16.75951877,-41.49681224,ponto dos volantes,MG
39620,-16.22741265,-41.47835277,medina,MG
39623,-19.89323733,-43.98630468,tuparece,MG
39625,-16.55830188,-41.50318894,itaobim,MG
39628,-16.29716679,-41.79417307,comercinho,MG
39629,-16.19207982,-41.72616773,agua branca de minas,MG
39630,-16.79875682,-42.33631363,virgem da lapa,MG
39635,-16.61347117,-42.18257757,coronel murta,MG
39640,-16.92276741,-42.47847501,berilo,MG
39642,-16.90451302,-42.61091528,jose goncalves de minas,MG
39644,-17.01008125,-42.34995852,francisco badaro,MG
39645,-17.09007627,-42.25089176,jenipapo de minas,MG
39648,-17.09548504,-42.53427733,chapada do norte,MG
39650,-17.22409325,-42.58529213,minas novas,MG
39655,-17.08606697,-42.70357066,leme do prado,MG
39660,-17.29974989,-42.73241021,turmalina,MG
39662,-17.2575,-43.04361,cacaratiba,MG
39663,-17.40138009,-42.73327629,veredinha,MG
39664,-21.77059918,-43.35523022,mendonca,MG
39665,-17.5355834,-43.01602044,carbonita,MG
39670,-17.86028017,-42.86198587,itamarandiba,MG
39678,-17.86801588,-42.5561088,aricanduva,MG
39680,-17.69608108,-42.51645735,capelinha,MG
39685,-17.7290054,-42.27034823,angelândia,MG
39688,-17.60156199,-42.14904598,setubinha,MG
39690,-17.8476977,-42.08084859,malacacheta,MG
39695,-17.95978787,-42.00800363,franciscopolis,MG
39700,-18.54558607,-42.56117021,pecanha,MG
39703,-18.53054293,-42.62287486,cantagalo,MG
39704,-20.07437978,-42.82067382,sao geraldo do baguari,MG
39705,-18.54616815,-42.7655924,sao joao evangelista,MG
39706,-18.62338279,-46.50887358,nelson de sena,MG
39707,-18.27731994,-42.67226531,sao jose do jacuri,MG
39708,-18.16889636,-42.76707456,frei lagonegro,MG
39710,-18.62002742,-42.28266786,coroaci,MG
39711,-19.93140931,-41.69191043,conceição de tronqueiras,MG
39715,-18.47465408,-42.30960134,virgolandia,MG
39716,-18.47465737,-42.30815462,virgolandia,MG
39718,-18.45577096,-42.24910442,nacip raydan,MG
39720,-18.82498306,-42.48041873,gonzaga,MG
39723,-19.16163352,-42.50429852,sao geraldo da piedade,MG
39725,-18.82790783,-42.43907926,santa efigenia de minas,MG
39728,-18.78192023,-42.36724228,sardoa,MG
39730,-18.81386794,-42.70136229,virginopolis,MG
39735,-18.79752832,-42.60656358,divinolandia de minas,MG
39740,-18.77576518,-42.931662,guanhaes,MG
39741,-18.67874552,-42.77572758,correntinho,MG
39742,-18.84700958,-42.77593986,sapucaia de guanhaes,MG
39745,-18.90653246,-43.08123666,senhora do porto,MG
39750,-18.66724715,-43.08180257,sabinopolis,MG
39755,-18.47285425,-43.0594867,materlandia,MG
39765,-18.43509568,-42.86911143,paulistas,MG
39770,-18.23209472,-42.83986477,coluna,MG
39775,-18.23268174,-42.49095493,jose raydan,MG
39780,-18.19089686,-42.4114858,santa maria do suacui,MG
39784,-18.35755405,-42.5972306,sao pedro do suacui,MG
39785,-18.3199428,-42.14262778,são josé da safira,MG
39790,-17.97817513,-42.39248471,agua boa,MG
39795,-18.08887956,-42.57003446,sao sebastiao do maranhao,MG
39800,-17.85441483,-41.50866977,teófilo otoni,MG
39801,-17.8580653,-41.49527921,teofilo otoni,MG
39802,-17.87141135,-41.49969515,teofilo otoni,MG
39803,-17.87722817,-41.50822435,teofilo otoni,MG
39804,-17.85745409,-41.51935392,teofilo otoni,MG
39807,-21.7817327,-43.34156349,topazio,MG
39809,-18.90519769,-42.7470177,pedro versiani,MG
39810,-17.18743057,-41.69740309,carai,MG
39812,-9.290888362,-44.95442286,ponto do marambaia,MG
39813,-17.15821115,-41.56501492,marambainha,MG
39814,-17.42958807,-41.00017999,pavao,MG
39815,-17.40046454,-41.66987508,itaipe,MG
39816,-17.10773988,-41.66224008,catuji,MG
39817,-17.41272854,-41.21959276,novo oriente de minas,MG
